,phone_num
21766,01080429548
21767,01006180961
21768,01090651073
21769,01056482063
21770,01096819584
21771,01093127246
21772,01090452053
21773,01015963769
21774,01089600532
21775,01009617034
21776,01064924138
21777,01032872348
21778,01004814301
21779,01039101680
21780,01069343792
21781,01097145318
21782,01091530187
21783,01046712134
21784,01052313965
21785,01003418724
21786,01041239480
21787,01012043108
21788,01090126185
21789,01001439871
21790,01061055608
21791,01018466124
21792,01085049648
21793,01031486275
21794,01046926490
21795,01085462845
21796,01015941532
21797,01020385190
21798,01070592648
21799,01036511325
21800,01024187346
21801,01097231059
21802,01074518642
21803,01083650276
21804,01018256712
21805,01027504689
21806,01084755870
21807,01006534897
21808,01090365803
21809,01025937149
21810,01027195693
21811,01001566572
21812,01019204821
21813,01093081385
21814,01032816201
21815,01026852783
21816,01070436053
21817,01089756921
21818,01025973871
21819,01028956713
21820,01006722876
21821,01048126412
21822,01069025724
21823,01091357183
21824,01009672891
21825,01003462301
21826,01043718057
21827,01001245187
21828,01036718712
21829,01025606538
21830,01008966025
21831,01062719671
21832,01039404802
21833,01025494870
21834,01058373402
21835,01075139041
21836,01002861863
21837,01039579038
21838,01008540294
21839,01028970126
21840,01047512893
21841,01071350984
21842,01040732409
21843,01030470589
21844,01058620356
21845,01058304283
21846,01028498940
21847,01078321298
21848,01020489510
21849,01076399623
21850,01014758617
21851,01070828521
21852,01009829416
21853,01020756925
21854,01078312390
21855,01052141453
21856,01023646825
21857,01068590236
21858,01078911470
21859,01015744395
21860,01019323274
21861,01029106074
21862,01031978627
21863,01074255491
21864,01075011947
21865,01031786129
21866,01023592918
21867,01021592740
21868,01075436719
21869,01079521378
21870,01041206297
21871,01026981456
21872,01006875174
21873,01057908574
21874,01009782013
21875,01071088435
21876,01050191462
21877,01065829261
21878,01003510893
21879,01097032639
21880,01095349360
21881,01027141280
21882,01090348431
21883,01010267391
21884,01049205429
21885,01037149386
21886,01042787460
21887,01010867143
21888,01017368309
21889,01037211273
21890,01026505497
21891,01057381460
21892,01004353945
21893,01089419850
21894,01007123907
21895,01082456750
21896,01061596270
21897,01013026028
21898,01094838320
21899,01056295398
21900,01052035601
21901,01094214796
21902,01095166742
21903,01087152906
21904,01047927941
21905,01006545423
21906,01064739326
21907,01030497983
21908,01069486341
21909,01030846721
21910,01024089018
21911,01036900954
21912,01012562684
21913,01082011278
21914,01091421032
21915,01049758095
21916,01098408562
21917,01054717916
21918,01012684715
21919,01034015647
21920,01036713972
21921,01086729236
21922,01003270738
21923,01082047931
21924,01092340968
21925,01027643947
21926,01095387102
21927,01003150275
21928,01042071284
21929,01013687450
21930,01037841940
21931,01061281805
21932,01004797983
21933,01049176453
21934,01037257894
21935,01032803027
21936,01003146083
21937,01053027360
21938,01049502745
21939,01049757930
21940,01079045831
21941,01002867048
21942,01068599610
21943,01001686741
21944,01072438403
21945,01016206451
21946,01054818920
21947,01019283657
21948,01080769340
21949,01092536734
21950,01065941038
21951,01051728230
21952,01078966039
21953,01051803245
21954,01013577386
21955,01024309456
21956,01014838635
21957,01035764132
21958,01060977803
21959,01087041340
21960,01053074673
21961,01042868975
21962,01086253742
21963,01084726143
21964,01053205478
21965,01094011943
21966,01075369650
21967,01069101592
21968,01046385824
21969,01046050159
21970,01026050237
21971,01005249615
21972,01081563548
21973,01095369362
21974,01078018210
21975,01082190872
21976,01070918210
21977,01008466381
21978,01087947129
21979,01095631685
21980,01023590976
21981,01086509541
21982,01083024317
21983,01032088174
21984,01014765601
21985,01056727541
21986,01056347603
21987,01048175093
21988,01034260824
21989,01090670278
21990,01039516904
21991,01084790534
21992,01027465137
21993,01075367602
21994,01087521906
21995,01056015891
21996,01093574369
21997,01074013574
21998,01076823708
21999,01095760731
22000,01037598290
22001,01062011830
22002,01004695049
22003,01072167289
22004,01092689178
22005,01039562461
22006,01067088492
22007,01016235678
22008,01015648103
22009,01052193584
22010,01030941847
22011,01069354305
22012,01068329106
22013,01075141502
22014,01035140935
22015,01071943861
22016,01042303429
22017,01042715810
22018,01081908256
22019,01042608943
22020,01064215184
22021,01025605172
22022,01054322451
22023,01084521204
22024,01058424390
22025,01046105824
22026,01064925493
22027,01065919673
22028,01067933869
22029,01043083468
22030,01030497035
22031,01043909861
22032,01086127610
22033,01047207290
22034,01093245264
22035,01083202603
22036,01084724258
22037,01072649524
22038,01070592790
22039,01005361620
22040,01032483954
22041,01034524128
22042,01016738274
22043,01016273720
22044,01037107502
22045,01006248072
22046,01021352594
22047,01038764507
22048,01028503748
22049,01020638306
22050,01021060741
22051,01013868206
22052,01028534837
22053,01053124796
22054,01060173125
22055,01045722809
22056,01017936194
22057,01091823867
22058,01031976481
22059,01037484518
22060,01046356013
22061,01047535968
22062,01035013678
22063,01057614218
22064,01032142758
22065,01047165982
22066,01062010458
22067,01042019612
22068,01085038162
22069,01029764863
22070,01015238296
22071,01004693071
22072,01037508375
22073,01002587692
22074,01081477689
22075,01076531285
22076,01081678542
22077,01021866783
22078,01054719801
22079,01038208104
22080,01098539651
22081,01002189387
22082,01067293706
22083,01031081526
22084,01068520291
22085,01024709176
22086,01097025037
22087,01035912540
22088,01021485189
22089,01027518792
22090,01009836507
22091,01058944706
22092,01094863251
22093,01007436925
22094,01073596289
22095,01095306015
22096,01089048940
22097,01074012831
22098,01002415874
22099,01079103208
22100,01064202746
22101,01052782547
22102,01034521026
22103,01007897148
22104,01030628701
22105,01004172570
22106,01006957690
22107,01002742417
22108,01006541293
22109,01035172758
22110,01098011548
22111,01006810346
22112,01064802867
22113,01082148760
22114,01072166793
22115,01095415193
22116,01070310627
22117,01057138105
22118,01093815632
22119,01010297259
22120,01079823902
22121,01080369703
22122,01056705018
22123,01074135132
22124,01015437910
22125,01025910634
22126,01098040378
22127,01078697610
22128,01052463496
22129,01006534082
22130,01070121459
22131,01040916942
22132,01083290176
22133,01053425028
22134,01094276287
22135,01095285694
22136,01009122016
22137,01061959425
22138,01006418703
22139,01065073791
22140,01053627130
22141,01016945328
22142,01005674736
22143,01042172479
22144,01053698210
22145,01062102719
22146,01096021928
22147,01003871408
22148,01003241543
22149,01075438529
22150,01063186057
22151,01065344850
22152,01048204571
22153,01085413480
22154,01051025418
22155,01045839468
22156,01085106521
22157,01001565789
22158,01036471723
22159,01058238471
22160,01057687342
22161,01069518621
22162,01079139720
22163,01008655280
22164,01032011692
22165,01095739506
22166,01081279781
22167,01092616537
22168,01064577356
22169,01035964380
22170,01080522657
22171,01024606980
22172,01070387940
22173,01053087508
22174,01036251208
22175,01015725182
22176,01079387408
22177,01028792496
22178,01049759045
22179,01012933569
22180,01092012810
22181,01075635963
22182,01021696708
22183,01019844098
22184,01048263812
22185,01065491376
22186,01007936273
22187,01010764178
22188,01065717531
22189,01039201468
22190,01045709138
22191,01078957283
22192,01089734852
22193,01092074753
22194,01042892014
22195,01010957436
22196,01081295316
22197,01095328590
22198,01013264069
22199,01091626987
22200,01010391350
22201,01030475364
22202,01085146187
22203,01018391847
22204,01071649403
22205,01029060824
22206,01073152837
22207,01017327482
22208,01032873146
22209,01036820546
22210,01008466840
22211,01023877396
22212,01042852179
22213,01061323089
22214,01076132095
22215,01040524201
22216,01016874058
22217,01082134823
22218,01049122690
22219,01073210251
22220,01009530729
22221,01038047154
22222,01097162548
22223,01064296087
22224,01098727385
22225,01082098647
22226,01089701905
22227,01074956289
22228,01042513041
22229,01005618413
22230,01043157840
22231,01089655810
22232,01076298516
22233,01023165387
22234,01053843926
22235,01091039481
22236,01015384167
22237,01053694280
22238,01096089051
22239,01023095342
22240,01043180912
22241,01041964956
22242,01006825640
22243,01060733267
22244,01006458607
22245,01068730531
22246,01010953561
22247,01040859478
22248,01013258960
22249,01098727581
22250,01018547943
22251,01039144970
22252,01062435096
22253,01007933154
22254,01048506852
22255,01062875439
22256,01031021763
22257,01076807059
22258,01084762685
22259,01058269382
22260,01012708137
22261,01094701405
22262,01029500752
22263,01078491702
22264,01047801965
22265,01071935309
22266,01059373458
22267,01090530278
22268,01070928920
22269,01021783028
22270,01075212067
22271,01057167489
22272,01051707412
22273,01021062937
22274,01086238910
22275,01094583590
22276,01081736059
22277,01061573591
22278,01024983546
22279,01006736047
22280,01083026458
22281,01007837450
22282,01081038410
22283,01023693172
22284,01089321520
22285,01078433059
22286,01084136972
22287,01057902763
22288,01009537506
22289,01006591458
22290,01046310762
22291,01019343184
22292,01032156053
22293,01042176502
22294,01067594738
22295,01097218157
22296,01074134831
22297,01023140724
22298,01069585328
22299,01056327961
22300,01032978247
22301,01034851258
22302,01041382175
22303,01014327210
22304,01082613170
22305,01005712697
22306,01090619526
22307,01035820271
22308,01078598164
22309,01098252641
22310,01097312079
22311,01079201396
22312,01097831592
22313,01062705730
22314,01051824581
22315,01027393851
22316,01026486843
22317,01094820639
22318,01045894950
22319,01024316420
22320,01025349276
22321,01064797043
22322,01009628206
22323,01096306839
22324,01083216931
22325,01080725234
22326,01095603698
22327,01091069281
22328,01021643609
22329,01092062456
22330,01075310781
22331,01064310352
22332,01060181926
22333,01015738723
22334,01091768153
22335,01054390768
22336,01047935821
22337,01050845861
22338,01086925137
22339,01080937215
22340,01028799438
22341,01061390238
22342,01063703165
22343,01051497064
22344,01001760869
22345,01067048031
22346,01098216470
22347,01061250629
22348,01067188970
22349,01051896892
22350,01035760268
22351,01098744085
22352,01031050618
22353,01003823419
22354,01035462795
22355,01085397864
22356,01097410639
22357,01010384982
22358,01034613957
22359,01089151850
22360,01006212043
22361,01063949512
22362,01020151385
22363,01095835084
22364,01074097240
22365,01003649564
22366,01037251295
22367,01038524610
22368,01005264371
22369,01049369127
22370,01062585963
22371,01084278427
22372,01048167385
22373,01001829612
22374,01068102053
22375,01092033675
22376,01086427694
22377,01050199402
22378,01030825831
22379,01039268529
22380,01056081632
22381,01015428751
22382,01034219356
22383,01086395918
22384,01054164580
22385,01029541548
22386,01081495867
22387,01082395267
22388,01001941986
22389,01061472503
22390,01047252148
22391,01050344276
22392,01014697820
22393,01053672859
22394,01031797536
22395,01006243124
22396,01063052906
22397,01053789208
22398,01042093165
22399,01008723869
22400,01074610789
22401,01091384931
22402,01063802651
22403,01098153257
22404,01070869437
22405,01035942809
22406,01072158462
22407,01017808394
22408,01036848179
22409,01038465931
22410,01025816485
22411,01007498230
22412,01016748972
22413,01028675972
22414,01095060612
22415,01056389587
22416,01069125071
22417,01076327056
22418,01071452948
22419,01050282543
22420,01051600725
22421,01027063641
22422,01048639326
22423,01067151705
22424,01094821963
22425,01084374190
22426,01028318956
22427,01089506175
22428,01098400197
22429,01019587538
22430,01069452049
22431,01082474935
22432,01016398267
22433,01075861729
22434,01015097123
22435,01095787502
22436,01092133962
22437,01001323851
22438,01096419058
22439,01063847341
22440,01059262761
22441,01081590517
22442,01050986021
22443,01083703498
22444,01009724756
22445,01028303856
22446,01051832347
22447,01023786819
22448,01062472904
22449,01072932158
22450,01017907318
22451,01006398916
22452,01052898254
22453,01078421439
22454,01091764586
22455,01029172157
22456,01092037946
22457,01036510614
22458,01020531538
22459,01062131708
22460,01089272594
22461,01003414325
22462,01054919320
22463,01012050893
22464,01043519056
22465,01046073912
22466,01054092105
22467,01090454316
22468,01092507809
22469,01079863987
22470,01035270368
22471,01037920645
22472,01024853072
22473,01063195078
22474,01069237931
22475,01089426350
22476,01093683102
22477,01082709205
22478,01015621832
22479,01056324168
22480,01097547084
22481,01034029801
22482,01052436951
22483,01060522198
22484,01045788295
22485,01002635629
22486,01062094570
22487,01020133610
22488,01019849265
22489,01028061093
22490,01076517402
22491,01060920142
22492,01010246431
22493,01046389276
22494,01067130635
22495,01079017861
22496,01087498459
22497,01090144308
22498,01098458021
22499,01091521534
22500,01049878706
22501,01031840193
22502,01063289873
22503,01017203174
22504,01074162531
22505,01057308912
22506,01059715182
22507,01093644813
22508,01098500561
22509,01087561795
22510,01078542839
22511,01012593825
22512,01076834369
22513,01076415630
22514,01023901406
22515,01089732750
22516,01025943647
22517,01091780573
22518,01096702456
22519,01079363725
22520,01025092078
22521,01078463471
22522,01007547620
22523,01061581625
22524,01059783610
22525,01094024568
22526,01085390329
22527,01091386402
22528,01063450862
22529,01006520736
22530,01017697501
22531,01089473098
22532,01078634287
22533,01003495431
22534,01034798973
22535,01047285021
22536,01021673214
22537,01076923491
22538,01008654826
22539,01078165349
22540,01006390824
22541,01091045089
22542,01027980467
22543,01049237489
22544,01017929723
22545,01085708251
22546,01064381820
22547,01013573516
22548,01062706912
22549,01095689635
22550,01029802613
22551,01082048510
22552,01012406183
22553,01008521309
22554,01091654581
22555,01060456348
22556,01047127031
22557,01087234136
22558,01067383064
22559,01009840953
22560,01042975482
22561,01078234619
22562,01040761370
22563,01087059413
22564,01057135627
22565,01048303164
22566,01098461678
22567,01060282793
22568,01083019231
22569,01089054057
22570,01054711586
22571,01015088396
22572,01029342034
22573,01092532418
22574,01093676328
22575,01026836982
22576,01013765204
22577,01025183819
22578,01084601489
22579,01094059830
22580,01023162856
22581,01075469604
22582,01053143590
22583,01019842896
22584,01076525397
22585,01035143647
22586,01082544915
22587,01042016174
22588,01021653670
22589,01005475146
22590,01027302930
22591,01008153869
22592,01097502359
22593,01061040475
22594,01063759382
22595,01059047398
22596,01001729073
22597,01052300738
22598,01031600452
22599,01072499267
22600,01047850279
22601,01014035982
22602,01041985491
22603,01057811830
22604,01015827156
22605,01010920486
22606,01010640916
22607,01018937509
22608,01009587659
22609,01049264690
22610,01064921967
22611,01060299763
22612,01024084915
22613,01078509248
22614,01054869046
22615,01004834729
22616,01051370524
22617,01007593981
22618,01050260634
22619,01019484975
22620,01092418402
22621,01049352671
22622,01098402053
22623,01095307109
22624,01008637301
22625,01035704285
22626,01038916049
22627,01069213508
22628,01042590253
22629,01008199714
22630,01056097640
22631,01081039367
22632,01089353142
22633,01091567964
22634,01098622386
22635,01057436092
22636,01072965380
22637,01064595794
22638,01083409508
22639,01019509710
22640,01090570895
22641,01067136735
22642,01002795819
22643,01097423594
22644,01025375416
22645,01080697198
22646,01036541853
22647,01085136483
22648,01013890497
22649,01009184596
22650,01080351753
22651,01016277653
22652,01065416813
22653,01056437643
22654,01038691730
22655,01013499612
22656,01007153658
22657,01034924318
22658,01039154685
22659,01024315238
22660,01082966795
22661,01059361540
22662,01043863519
22663,01069709123
22664,01059129862
22665,01038541823
22666,01015079307
22667,01014601302
22668,01080264317
22669,01097254807
22670,01065280816
22671,01060715906
22672,01025462963
22673,01039842894
22674,01056736319
22675,01062898349
22676,01030922369
22677,01090529540
22678,01019053710
22679,01016389752
22680,01032803902
22681,01016803085
22682,01036017385
22683,01073045408
22684,01081508162
22685,01072189048
22686,01023910351
22687,01027364172
22688,01098046495
22689,01038528214
22690,01071532943
22691,01029875271
22692,01005411874
22693,01064127628
22694,01098753704
22695,01005243946
22696,01082046721
22697,01049655098
22698,01080632145
22699,01097609356
22700,01081259541
22701,01094677243
22702,01065739268
22703,01046283249
22704,01045830653
22705,01037027451
22706,01081951476
22707,01015624076
22708,01052392450
22709,01087196879
22710,01047682536
22711,01042733418
22712,01012957216
22713,01040518793
22714,01078309768
22715,01032790157
22716,01020848574
22717,01043899541
22718,01071239602
22719,01057285048
22720,01073585419
22721,01049087362
22722,01078499275
22723,01072901074
22724,01083529061
22725,01017430278
22726,01037581954
22727,01006989064
22728,01017483150
22729,01027542384
22730,01080142054
22731,01040398715
22732,01064951960
22733,01037486312
22734,01025074102
22735,01047521350
22736,01018738619
22737,01017289876
22738,01002530716
22739,01062938426
22740,01098218465
22741,01029355638
22742,01001523719
22743,01045786471
22744,01018735136
22745,01064524716
22746,01056480149
22747,01017081458
22748,01060352459
22749,01031549685
22750,01014273891
22751,01047135921
22752,01013749458
22753,01098135172
22754,01043909405
22755,01019404069
22756,01076029847
22757,01019361924
22758,01016358395
22759,01056015182
22760,01006373940
22761,01053988432
22762,01097514901
22763,01003142576
22764,01094816159
22765,01083494103
22766,01009489123
22767,01069810156
22768,01095647921
22769,01042369463
22770,01097538129
22771,01002912890
22772,01038792091
22773,01062917086
22774,01028732457
22775,01057988174
22776,01027545641
22777,01074683297
22778,01057318904
22779,01079319836
22780,01092314308
22781,01010894536
22782,01005493718
22783,01024950315
22784,01010566501
22785,01065231902
22786,01064935932
22787,01083518459
22788,01086735630
22789,01023754379
22790,01053082431
22791,01043707265
22792,01057893269
22793,01089373897
22794,01009833421
22795,01068127058
22796,01089067428
22797,01085410594
22798,01008356251
22799,01020894712
22800,01083620961
22801,01057037986
22802,01091251385
22803,01072164965
22804,01018023718
22805,01064208796
22806,01043903875
22807,01056218930
22808,01083621843
22809,01007845283
22810,01005789375
22811,01036015146
22812,01079652031
22813,01023950496
22814,01058098740
22815,01006815908
22816,01046735198
22817,01093851056
22818,01017890543
22819,01040719485
22820,01065846082
22821,01083405967
22822,01040894980
22823,01031048635
22824,01004781430
22825,01068476593
22826,01057931745
22827,01058209602
22828,01049261293
22829,01020417651
22830,01090188215
22831,01002139251
22832,01061257095
22833,01018090175
22834,01052837590
22835,01027904715
22836,01032968596
22837,01040170697
22838,01081676581
22839,01090717325
22840,01024871068
22841,01087455492
22842,01051200163
22843,01070497458
22844,01026510415
22845,01091680853
22846,01034013564
22847,01020987980
22848,01087565938
22849,01098050674
22850,01094274821
22851,01057380352
22852,01012939730
22853,01064989835
22854,01091455430
22855,01079688346
22856,01028462856
22857,01024733062
22858,01052198297
22859,01080349301
22860,01052169183
22861,01015780826
22862,01074801048
22863,01034692413
22864,01041765271
22865,01040617598
22866,01049352497
22867,01023085946
22868,01096510872
22869,01094828691
22870,01087608456
22871,01076904196
22872,01075325426
22873,01025316428
22874,01009814906
22875,01006536024
22876,01043985201
22877,01045717196
22878,01067900692
22879,01068396982
22880,01062858963
22881,01037082549
22882,01067030532
22883,01051873165
22884,01001738764
22885,01095849082
22886,01053247612
22887,01091585397
22888,01039567925
22889,01038750298
22890,01098531306
22891,01025311453
22892,01084354391
22893,01087235134
22894,01010898149
22895,01082531920
22896,01054232798
22897,01017538620
22898,01071926109
22899,01004370693
22900,01047327629
22901,01047960185
22902,01008170938
22903,01065731603
22904,01018733786
22905,01054790938
22906,01015089854
22907,01005794891
22908,01075933285
22909,01098010218
22910,01029839752
22911,01075199571
22912,01071080126
22913,01041023875
22914,01047382951
22915,01058369734
22916,01042757285
22917,01012769168
22918,01004612061
22919,01073941957
22920,01058603546
22921,01090618354
22922,01023850824
22923,01054170932
22924,01054988930
22925,01019502405
22926,01048912437
22927,01064124283
22928,01084609245
22929,01070184970
22930,01025915062
22931,01019730672
22932,01093460856
22933,01070538234
22934,01065383467
22935,01071687954
22936,01013898716
22937,01058737108
22938,01069259602
22939,01013584817
22940,01068959514
22941,01083467684
22942,01084732963
22943,01053929047
22944,01098735217
22945,01008619308
22946,01034816980
22947,01068451465
22948,01018056872
22949,01030173845
22950,01019839320
22951,01068354612
22952,01087245093
22953,01087369247
22954,01086973740
22955,01021434839
22956,01015927561
22957,01040131048
22958,01089044876
22959,01050413904
22960,01052341976
22961,01084676127
22962,01058922314
22963,01085315738
22964,01010649215
22965,01079028352
22966,01097450465
22967,01008957680
22968,01058944961
22969,01017844135
22970,01019765179
22971,01007421302
22972,01096251547
22973,01047616384
22974,01034820318
22975,01020973847
22976,01021471523
22977,01027833721
22978,01056029217
22979,01034050126
22980,01043682479
22981,01053786245
22982,01062453482
22983,01064096497
22984,01093423427
22985,01043892897
22986,01084701360
22987,01051023945
22988,01015964502
22989,01060847086
22990,01043079526
22991,01042160675
22992,01020759782
22993,01082914897
22994,01091755128
22995,01036278619
22996,01089065047
22997,01034283095
22998,01036404825
22999,01003826957
23000,01015479063
23001,01008721536
23002,01067396790
23003,01076281863
23004,01008167658
23005,01015627596
23006,01004919584
23007,01091829436
23008,01002592301
23009,01071355049
23010,01060251940
23011,01001384516
23012,01014923625
23013,01091866389
23014,01053468627
23015,01089508513
23016,01030986018
23017,01012755609
23018,01094538063
23019,01068197312
23020,01042632075
23021,01007525238
23022,01032943694
23023,01082542013
23024,01052905218
23025,01071961859
23026,01086950614
23027,01018594976
23028,01003476543
23029,01042097238
23030,01091309612
23031,01018731453
23032,01038502460
23033,01057842537
23034,01025387950
23035,01095269780
23036,01071385916
23037,01052803854
23038,01032657394
23039,01008523014
23040,01031752497
23041,01049057349
23042,01059184169
23043,01063806381
23044,01079045197
23045,01013072694
23046,01006349580
23047,01089153269
23048,01095701586
23049,01056914192
23050,01021593249
23051,01003683152
23052,01065900967
23053,01023769735
23054,01020319701
23055,01037267925
23056,01067020843
23057,01093868134
23058,01035795420
23059,01045294659
23060,01031605123
23061,01020655674
23062,01040538904
23063,01080632594
23064,01064080136
23065,01089541374
23066,01078966915
23067,01073181952
23068,01079346945
23069,01015943415
23070,01041953019
23071,01080564256
23072,01052839841
23073,01043529362
23074,01057833691
23075,01006982891
23076,01025497108
23077,01037597821
23078,01097348167
23079,01040161854
23080,01083602965
23081,01037956130
23082,01016454687
23083,01079019346
23084,01085466597
23085,01037404753
23086,01010292137
23087,01064583518
23088,01045800341
23089,01021847963
23090,01094383741
23091,01009320815
23092,01019325478
23093,01015468905
23094,01053487380
23095,01037680435
23096,01050917391
23097,01041925618
23098,01004194308
23099,01047193968
23100,01089746315
23101,01012755186
23102,01053272785
23103,01094818167
23104,01007347325
23105,01032069103
23106,01047512174
23107,01008377382
23108,01075298364
23109,01007891275
23110,01026978509
23111,01049815309
23112,01036071742
23113,01095644936
23114,01049138169
23115,01092834361
23116,01080247341
23117,01051964586
23118,01076349085
23119,01036457296
23120,01038966839
23121,01040794710
23122,01079839631
23123,01036403124
23124,01016737935
23125,01045875146
23126,01057249318
23127,01031929561
23128,01085926781
23129,01062584182
23130,01015461489
23131,01009676192
23132,01041736279
23133,01047133529
23134,01080357049
23135,01027936749
23136,01023811675
23137,01071046510
23138,01029179328
23139,01038674516
23140,01051983082
23141,01080640167
23142,01056078503
23143,01019200945
23144,01089063412
23145,01027691849
23146,01067893802
23147,01071058234
23148,01056374623
23149,01069580975
23150,01051200948
23151,01049809085
23152,01060739267
23153,01026536547
23154,01023457309
23155,01042364639
23156,01051239465
23157,01059186457
23158,01007843509
23159,01064016415
23160,01095838765
23161,01063947120
23162,01039867469
23163,01063208205
23164,01004398203
23165,01023769368
23166,01059402538
23167,01046359138
23168,01027957608
23169,01008677034
23170,01029538421
23171,01096421802
23172,01004723540
23173,01029579134
23174,01078969830
23175,01074580593
23176,01054691628
23177,01057633714
23178,01048350812
23179,01041094091
23180,01006350486
23181,01072340327
23182,01069379710
23183,01069121365
23184,01028943526
23185,01031586435
23186,01025018907
23187,01068210468
23188,01005791298
23189,01007189201
23190,01089401269
23191,01041925301
23192,01084071293
23193,01021437562
23194,01034157245
23195,01076349135
23196,01067425603
23197,01089404896
23198,01052161908
23199,01012456054
23200,01063799781
23201,01039763426
23202,01038542486
23203,01072541357
23204,01079564017
23205,01031698794
23206,01054839014
23207,01094606857
23208,01081627468
23209,01023195903
23210,01059739608
23211,01021472967
23212,01087096254
23213,01035840384
23214,01024567036
23215,01082147392
23216,01037952786
23217,01019377246
23218,01091455276
23219,01038640137
23220,01029055863
23221,01091800759
23222,01064935367
23223,01094784790
23224,01040251327
23225,01006526297
23226,01084320893
23227,01083156847
23228,01036972371
23229,01025476385
23230,01031575248
23231,01014651094
23232,01097821906
23233,01097605108
23234,01038175087
23235,01034506920
23236,01024657243
23237,01095621029
23238,01040269510
23239,01010397918
23240,01034750251
23241,01018457950
23242,01045903081
23243,01068096370
23244,01027615482
23245,01074155890
23246,01073299156
23247,01068921230
23248,01058165387
23249,01080126573
23250,01070920731
23251,01030273801
23252,01069782896
23253,01040350981
23254,01020391954
23255,01004397201
23256,01040351594
23257,01058061527
23258,01047364980
23259,01015725721
23260,01026191846
23261,01016388476
23262,01068572967
23263,01064724901
23264,01037156875
23265,01043259264
23266,01091251872
23267,01068531952
23268,01036257841
23269,01031250564
23270,01058069260
23271,01069050547
23272,01082740657
23273,01014038091
23274,01051780983
23275,01078042057
23276,01031462015
23277,01054922689
23278,01072942094
23279,01068542958
23280,01064301057
23281,01056414051
23282,01094609670
23283,01002155834
23284,01029743791
23285,01005637196
23286,01070658591
23287,01050818930
23288,01058028146
23289,01082375412
23290,01092310423
23291,01051702613
23292,01074319165
23293,01059016519
23294,01007197305
23295,01012568417
23296,01093828702
23297,01056031794
23298,01019384267
23299,01005161038
23300,01034092908
23301,01078306429
23302,01008592678
23303,01035926839
23304,01098640148
23305,01073891683
23306,01084306901
23307,01068123790
23308,01087197941
23309,01021453426
23310,01079089473
23311,01010833195
23312,01020414890
23313,01085137086
23314,01058677859
23315,01038904901
23316,01030272754
23317,01078056295
23318,01034161376
23319,01035764501
23320,01096701064
23321,01034821359
23322,01054894920
23323,01074061587
23324,01037807342
23325,01051423687
23326,01056248961
23327,01054906938
23328,01029458065
23329,01093852546
23330,01092308745
23331,01050740867
23332,01045822613
23333,01063253890
23334,01051032457
23335,01083258675
23336,01092861564
23337,01045097018
23338,01046507186
23339,01083019731
23340,01085415189
23341,01014250847
23342,01060485028
23343,01004134217
23344,01085428762
23345,01026585716
23346,01007982871
23347,01067482814
23348,01049818150
23349,01052964517
23350,01048313026
23351,01069480674
23352,01074190381
23353,01053618417
23354,01073060129
23355,01037511587
23356,01030294135
23357,01049514906
23358,01039485413
23359,01032087645
23360,01009121659
23361,01029016482
23362,01051406374
23363,01063041062
23364,01048908263
23365,01020432843
23366,01049035437
23367,01039285408
23368,01085121864
23369,01043502413
23370,01004197105
23371,01059089024
23372,01004396549
23373,01071385642
23374,01025033586
23375,01078218615
23376,01064981285
23377,01035802705
23378,01014730952
23379,01071804328
23380,01015320759
23381,01073502831
23382,01082651249
23383,01091875926
23384,01027460469
23385,01067959258
23386,01064235907
23387,01015260819
23388,01010825980
23389,01006184710
23390,01042754609
23391,01060493810
23392,01028745438
23393,01076322098
23394,01064702489
23395,01052732904
23396,01028469756
23397,01062989713
23398,01013768743
23399,01042750586
23400,01045267406
23401,01052894163
23402,01018258350
23403,01041076918
23404,01014731849
23405,01076497308
23406,01083457168
23407,01045606813
23408,01081700146
23409,01065397803
23410,01005169647
23411,01069346785
23412,01086055817
23413,01015238479
23414,01040890698
23415,01004819073
23416,01059782903
23417,01096785843
23418,01023891973
23419,01083153106
23420,01009676470
23421,01027646174
23422,01093248209
23423,01001360912
23424,01097264306
23425,01007618145
23426,01005967425
23427,01037084836
23428,01017322953
23429,01028943289
23430,01092416490
23431,01053490168
23432,01059743894
23433,01002171549
23434,01027508635
23435,01062471704
23436,01085427052
23437,01002873610
23438,01008293860
23439,01080210264
23440,01096524759
23441,01058217085
23442,01040280276
23443,01016421826
23444,01067917864
23445,01031724756
23446,01026849613
23447,01093800586
23448,01041385702
23449,01053815617
23450,01017839821
23451,01004179627
23452,01084967653
23453,01048611628
23454,01018329287
23455,01082413146
23456,01076923761
23457,01017899307
23458,01081791682
23459,01009433561
23460,01050682419
23461,01081646427
23462,01058370317
23463,01087238045
23464,01039620916
23465,01023412687
23466,01073815197
23467,01026902834
23468,01078959736
23469,01086247259
23470,01037140521
23471,01015785401
23472,01020482714
23473,01003723478
23474,01067323897
23475,01031874065
23476,01021454315
23477,01031269304
23478,01002787238
23479,01069843179
23480,01064036148
23481,01012495832
23482,01024034157
23483,01010869816
23484,01009629210
23485,01069027258
23486,01041794276
23487,01051933172
23488,01021643946
23489,01086047582
23490,01095011243
23491,01064202813
23492,01010390857
23493,01020764203
23494,01069700796
23495,01076922436
23496,01047327310
23497,01003851573
23498,01010232850
23499,01072310128
23500,01069721524
23501,01083745608
23502,01079125380
23503,01042586354
23504,01035043104
23505,01062048507
23506,01075064125
23507,01005848157
23508,01046317923
23509,01081928205
23510,01019803492
23511,01027081807
23512,01093706820
23513,01043508675
23514,01002581394
