,phone_num,account_num
13240,010-2604-6057,3475479403
13241,010-7612-8172,97342559184
13242,010-8029-2457,54973285873
13243,010-0957-3274,9408579212749
13244,010-0516-9173,03272047524839
13245,010-9704-3128,1832448317
13246,010-5324-6745,40185321940
13247,010-7435-2935,91537507891
13248,010-7960-9217,3794724097184
13249,010-7489-4589,08759102832417
13250,010-1374-7463,8937950912
13251,010-0482-6819,05127158712
13252,010-6350-1950,90818423724
13253,010-6082-9465,2539832045038
13254,010-7654-1037,25382801570482
13255,010-0819-0549,9795130498
13256,010-8420-8629,91705358109
13257,010-0594-9261,85771241790
13258,010-5317-9526,0385923872851
13259,010-7683-3291,42958327958721
13260,010-9780-3619,9782003824
13261,010-7809-0719,29851492158
13262,010-6489-2196,94032599301
13263,010-1456-2561,7281830418495
13264,010-3790-3961,97423154483915
13265,010-9241-7165,2021034207
13266,010-0123-0528,01580109124
13267,010-5268-8695,02132080834
13268,010-8541-9270,8029830931275
13269,010-9152-6823,20549507521973
13270,010-8046-0831,9590408251
13271,010-9150-4296,38171015279
13272,010-5204-8405,71820190914
13273,010-0415-5014,4352291598243
13274,010-9320-3482,39879781380597
13275,010-8049-1867,3998220157
13276,010-6951-0857,41894057012
13277,010-2507-1326,59795273715
13278,010-6215-8054,3204432178231
13279,010-6509-0735,89312480014925
13280,010-4308-2590,0103803925
13281,010-3594-9782,35237193157
13282,010-2169-3968,31045299785
13283,010-4679-2105,2430904825370
13284,010-5216-1206,15209453284570
13285,010-5082-2347,2430809512
13286,010-1529-8201,17339721380
13287,010-4563-0712,82738141295
13288,010-5236-0913,5190843137849
13289,010-4135-7206,53411970415237
13290,010-2480-8935,0948223970
13291,010-6407-2169,95134030514
13292,010-9402-3041,70112055218
13293,010-7356-1295,9215759120397
13294,010-7849-1625,52138571740859
13295,010-1370-4251,9007313420
13296,010-5496-2593,89759710357
13297,010-4791-5623,48278919715
13298,010-1059-8239,7012754149135
13299,010-7542-4127,23514127047318
13300,010-0143-2761,0248157014
13301,010-3571-5894,40317940137
13302,010-2813-8761,01303577032
13303,010-0281-8053,5394081242580
13304,010-7902-6215,13948953082931
13305,010-8420-3260,7342580593
13306,010-7930-7038,18757970351
13307,010-5609-8064,85431072917
13308,010-7826-7684,9823035712958
13309,010-6910-6370,98352845830451
13310,010-1837-5698,5408325091
13311,010-9647-5368,70421575941
13312,010-1847-1503,72598170257
13313,010-5639-5291,2871728487205
13314,010-0581-1236,35042073528340
13315,010-3297-5862,5807317398
13316,010-8420-7058,12735715420
13317,010-4796-9716,97093822518
13318,010-9867-4915,0352410739048
13319,010-8509-4639,84251207930524
13320,010-1604-3140,1017528947
13321,010-1837-5238,84795414327
13322,010-6102-1795,27334903970
13323,010-7419-3297,4253734114035
13324,010-8123-8704,81528120758403
13325,010-4980-5697,7138949180
13326,010-1720-2586,23480375320
13327,010-9136-9301,47129151279
13328,010-0463-0624,0239208545189
13329,010-6204-7529,32519250570918
13330,010-8697-2093,8093045983
13331,010-1394-2761,71559830827
13332,010-9175-8901,14914538342
13333,010-2684-5479,4908045808249
13334,010-8547-0638,37244913819542
13335,010-3452-0749,4958253421
13336,010-0948-8735,79330554081
13337,010-1490-9270,54175134913
13338,010-7960-0127,4305037982097
13339,010-4792-6150,97189314713809
13340,010-7581-0583,4223009245
13341,010-8964-5926,03434791754
13342,010-7021-0641,81231791075
13343,010-8165-5678,0931405945289
13344,010-8957-6782,10828017352748
13345,010-5018-0137,4318920871
13346,010-0498-1563,92093115739
13347,010-5963-5703,32835411582
13348,010-9316-7904,8950720809372
13349,010-2850-9053,94781257290851
13350,010-9085-3406,0142841035
13351,010-3917-3489,03402834152
13352,010-7096-0682,34924083854
13353,010-9086-2619,8193389115208
13354,010-0693-4168,84292845942701
13355,010-0491-0514,2183043895
13356,010-2893-4517,23584170248
13357,010-0784-4308,42809435802
13358,010-2931-4098,5782071401752
13359,010-1597-0435,40273248247381
13360,010-5236-2103,5134117538
13361,010-5870-1502,89553789701
13362,010-9250-8461,47178091082
13363,010-6507-3679,4987709897021
13364,010-7354-1906,81797415243987
13365,010-4501-4318,8752413589
13366,010-2193-9086,28304945291
13367,010-0287-2869,89352310247
13368,010-6042-3794,5892879235741
13369,010-2501-7542,94301472149278
13370,010-1608-3089,2071072048
13371,010-0246-0687,58173974210
13372,010-7146-2634,19752380827
13373,010-8592-1295,1892140359180
13374,010-1258-6809,75041834420315
13375,010-7823-3871,0907290253
13376,010-1308-7539,20498005391
13377,010-9348-2893,37015425023
13378,010-4069-1735,5789095720849
13379,010-3429-3864,20353795873124
13380,010-5938-1920,3791428759
13381,010-5086-5683,51245054832
13382,010-2470-1479,47023012875
13383,010-4706-9364,8571127374012
13384,010-4320-1297,37814238215084
13385,010-9627-2580,0447583524
13386,010-1239-9435,03489785013
13387,010-1647-9761,01432177150
13388,010-0169-7210,5087594857391
13389,010-8021-2163,19259745342719
13390,010-4126-0617,7803215973
13391,010-0916-6431,09445993148
13392,010-6452-6038,83252481853
13393,010-3468-8329,5380981787314
13394,010-9701-5182,29538354430217
13395,010-5016-9057,0339471259
13396,010-6732-2103,20842559287
13397,010-4819-3268,09327911840
13398,010-9862-0684,9210523449082
13399,010-2356-2715,13024791027891
13400,010-3907-4328,0794302354
13401,010-6589-1952,23732907912
13402,010-8491-6324,70995288451
13403,010-3856-1952,5031351294813
13404,010-6789-3946,50879812523470
13405,010-0147-4253,4225171439
13406,010-6723-1367,93731507432
13407,010-7401-2987,51810789127
13408,010-4785-4620,3074439553281
13409,010-4235-8702,05487319329501
13410,010-2619-2145,1595117902
13411,010-4267-7693,12370459083
13412,010-0987-4251,01350781580
13413,010-7364-6137,8415023538270
13414,010-4127-1738,20181948423597
13415,010-3295-6408,4793201375
13416,010-8540-5712,45953925837
13417,010-4716-2395,45758791758
13418,010-5784-5468,3492107403825
13419,010-3946-7921,57428724793810
13420,010-2705-2165,3072348073
13421,010-2943-5986,02112391785
13422,010-8150-1047,01882305078
13423,010-4259-2584,0793914241398
13424,010-1573-9217,35905841213097
13425,010-0593-3271,3758108172
13426,010-7492-5726,58792031274
13427,010-2013-4315,30101388713
13428,010-0482-5804,3178081287543
13429,010-3048-8946,02745107042578
13430,010-9027-0258,1253994382
13431,010-6378-5381,79217023795
13432,010-4036-3847,02174183480
13433,010-5649-7492,0543985720573
13434,010-3291-3548,81279085923087
13435,010-8925-5168,1791704712
13436,010-0291-0852,84515418729
13437,010-8741-3576,58179011038
13438,010-3980-8471,9371435187924
13439,010-8479-0794,80918015173052
13440,010-4230-4316,9159201789
13441,010-7980-1305,05431725491
13442,010-7094-8607,40909439527
13443,010-3817-7023,9307152819253
13444,010-9254-3964,48121947735820
13445,010-3798-0467,9385712935
13446,010-4591-4263,29185493457
13447,010-6954-8957,90773848023
13448,010-6734-7618,1893251493271
13449,010-4170-9132,08537053952748
13450,010-7182-1743,8595243187
13451,010-7891-4579,14905109372
13452,010-9708-0984,75270257182
13453,010-3274-7032,0312940393102
13454,010-8170-0425,90519087750213
13455,010-1268-0148,7997498120
13456,010-2471-0618,82574283705
13457,010-6147-4530,31432974709
13458,010-0372-8913,8397890331857
13459,010-1032-6425,87537934287941
13460,010-3591-1254,2431294718
13461,010-0973-9874,05823942193
13462,010-8419-0478,15024953470
13463,010-3495-7456,1072321487912
13464,010-8937-9201,39817824048217
13465,010-5789-6830,4051891387
13466,010-4312-4703,42572094012
13467,010-1038-0623,12421804853
13468,010-5471-4561,9324730114850
13469,010-9103-2480,90521530427591
13470,010-6273-0948,3747389321
13471,010-8520-7408,01753913257
13472,010-3046-0956,41271498517
13473,010-3618-3642,9204097121980
13474,010-8679-9835,39174207854012
13475,010-8725-0276,2438984239
13476,010-1236-3062,71853081975
13477,010-2419-0412,98102853402
13478,010-0586-7612,8973457085910
13479,010-5097-9425,80179738718023
13480,010-8610-1408,8495494531
13481,010-8732-3769,28390549157
13482,010-5827-2413,12093527231
13483,010-7468-6513,8759187290841
13484,010-6942-2790,70489240194702
13485,010-9432-3254,9702840315
13486,010-6081-0749,38140293527
13487,010-7829-8137,37847505819
13488,010-8254-5096,5291471054182
13489,010-2384-0396,90142701429571
13490,010-9642-2935,8791359321
13491,010-4208-8041,09250338205
13492,010-1495-6457,40525407238
13493,010-7815-6378,5902201552378
13494,010-9352-6491,08491973829305
13495,010-2408-2308,8980528379
13496,010-5324-5481,93509271203
13497,010-3605-6094,57454719471
13498,010-3729-8159,1983041839218
13499,010-8146-1498,31075072183045
13500,010-9521-9826,2895041580
13501,010-8265-5076,01851072813
13502,010-0649-5713,10853042134
13503,010-2458-6091,7018471390751
13504,010-0518-3741,98427081708492
13505,010-7598-0293,9279820453
13506,010-3815-6941,10997870942
13507,010-5481-3409,20551475729
13508,010-1430-1980,0275021403827
13509,010-0789-2456,72817132218350
13510,010-8791-0531,3814859037
13511,010-3806-7208,37152912703
13512,010-6928-1258,41059711978
13513,010-6895-6457,3295498157029
13514,010-0839-1409,83798153172938
13515,010-8204-9516,9247070915
13516,010-7508-1579,90489592570
13517,010-9218-7608,18293480924
13518,010-3815-2896,0172724181540
13519,010-5018-8420,45171359901283
13520,010-1084-9310,1078514238
13521,010-7241-2415,85131829507
13522,010-0479-9062,37040329048
13523,010-7641-2985,4093047375328
13524,010-7492-1352,29035701250718
13525,010-0456-6428,0112023950
13526,010-3547-9410,90431015294
13527,010-5136-9374,10757984798
13528,010-3068-8512,4935904521458
13529,010-1948-1628,78125201529107
13530,010-6139-2684,7348380275
13531,010-7358-7018,78995310794
13532,010-4189-8964,89502159307
13533,010-9560-7051,0247817482507
13534,010-3520-1947,79203259472831
13535,010-1395-7953,8947289054
13536,010-7806-4897,47394031579
13537,010-8410-3065,35435127820
13538,010-6234-4013,0749894170519
13539,010-1953-2548,83929743037498
13540,010-3674-6081,8507820981
13541,010-6130-7302,70330431950
13542,010-8427-2798,91893472519
13543,010-6254-7813,1492059874209
13544,010-4127-1693,52712571301427
13545,010-2498-2916,1594304572
13546,010-7218-6207,15813928549
13547,010-0248-9346,27845305403
13548,010-9607-3978,1587510774509
13549,010-1263-7324,18078207394128
13550,010-4912-7486,4312482043
13551,010-8509-7098,12540528097
13552,010-4167-7681,78174257839
13553,010-0324-7416,7130498153170
13554,010-7912-1973,20898174901247
13555,010-5831-6374,2158437218
13556,010-9216-2859,57471581027
13557,010-0825-0412,84121474182
13558,010-3594-9257,9810789057084
13559,010-2357-4620,02418017327984
13560,010-2789-4769,5173137280
13561,010-6420-0576,34597184357
13562,010-4510-5038,72534258329
13563,010-5086-8753,5279857307598
13564,010-3671-0862,21473024328459
13565,010-7452-7652,7257428509
13566,010-1846-7201,81372025091
13567,010-9068-9824,70495042918
13568,010-7295-7635,3102907818597
13569,010-4621-1087,45177201391728
13570,010-3740-3910,4748328310
13571,010-9072-8435,71574384375
13572,010-1645-0184,70447181357
13573,010-9514-8053,1408213573294
13574,010-7193-8325,93047098275398
13575,010-6394-2043,5118318597
13576,010-1429-5239,27304254032
13577,010-7156-3479,02903979520
13578,010-4850-8934,0819183527981
13579,010-3087-8246,34929103571023
13580,010-3045-1246,0892398302
13581,010-9215-2896,90357489534
13582,010-2579-4681,74935944359
13583,010-9324-2937,8402089759471
13584,010-6914-4087,93519734932017
13585,010-6725-4967,4190893104
13586,010-2943-4086,70975997028
13587,010-2509-8650,59724984287
13588,010-7325-9132,1924059485924
13589,010-3295-7261,89202154493258
13590,010-0319-5847,3503178431
13591,010-4916-6389,78457937814
13592,010-7630-6034,82770813540
13593,010-2867-7321,2358937885347
13594,010-7916-5109,98479805985217
13595,010-4896-7691,2581745079
13596,010-5632-5120,83909482739
13597,010-8014-0715,47291423870
13598,010-3275-3812,3415831734250
13599,010-0126-7149,40380823483291
13600,010-8476-2876,3894739710
13601,010-1063-9054,23801720194
13602,010-0635-2847,20181473751
13603,010-4521-0617,2357820104912
13604,010-3016-3810,12938592142950
13605,010-6781-6803,7548301248
13606,010-6417-4795,49035474019
13607,010-0953-3546,39134252309
13608,010-1025-3605,5903947239104
13609,010-0281-1978,50311492915384
13610,010-7106-2350,0201958437
13611,010-2146-4563,28050374819
13612,010-6247-9487,01821730379
13613,010-0328-9032,1479437218230
13614,010-2794-3650,89378592785420
13615,010-6345-3128,4930997138
13616,010-7203-7681,98505989035
13617,010-5473-0849,12071505218
13618,010-7980-1036,0392528018793
13619,010-5042-1265,48025218978301
13620,010-5842-9650,4789020348
13621,010-0523-0781,48397454930
13622,010-3149-3756,18990481524
13623,010-3912-0432,3890851397013
13624,010-5871-2709,14892973328950
13625,010-5410-4803,0550898521
13626,010-1204-4938,50257939485
13627,010-4523-9560,91729311089
13628,010-5726-8391,8159471053708
13629,010-8190-1728,78905319459270
13630,010-1260-4027,7013214570
13631,010-0942-7852,23083701253
13632,010-8197-4352,31713571823
13633,010-6085-4018,5842853981053
13634,010-2190-0273,80291572843017
13635,010-4803-2908,7974398701
13636,010-1246-4670,95082343091
13637,010-7039-9385,85975342839
13638,010-3860-3791,4753048749271
13639,010-6081-9078,45205813138920
13640,010-1790-6107,7380307849
13641,010-2893-3467,35148520895
13642,010-6359-5890,29031820914
13643,010-9182-5706,4082427917982
13644,010-8164-3907,91578135754823
13645,010-8936-9763,1318919847
13646,010-4596-1837,89797119347
13647,010-8936-1635,01359085243
13648,010-2067-7432,2451708437295
13649,010-6921-7693,97809132503178
13650,010-0658-6519,1257035907
13651,010-3945-1087,23909572189
13652,010-5760-4287,83751422340
13653,010-8952-8423,9380324902548
13654,010-6750-9280,03299348279130
13655,010-4805-6178,3205913059
13656,010-9372-5274,10841897152
13657,010-3479-0298,15353489584
13658,010-9571-0964,2904082470358
13659,010-5049-2381,39053724598310
13660,010-5819-9143,4979341509
13661,010-9083-6043,90195197032
13662,010-1478-4906,82923189152
13663,010-7293-1543,2058241034019
13664,010-8362-7941,57048405948023
13665,010-3807-1758,4071228145
13666,010-1274-6107,45120502789
13667,010-7235-8076,37980592839
13668,010-5743-6784,2079528331089
13669,010-0192-3587,34913940098713
13670,010-0732-8714,9178430518
13671,010-8075-5647,50171928571
13672,010-1396-7904,09570838537
13673,010-9802-0847,3590258992451
13674,010-5196-8329,02952719093874
13675,010-6205-8370,9138959781
13676,010-5137-2184,89472840521
13677,010-8256-3257,13785920452
13678,010-7126-5840,8524210704913
13679,010-9013-1629,41321078951038
13680,010-2794-6458,8548327841
13681,010-7463-6317,41714904128
13682,010-4390-1528,87175301872
13683,010-2348-8247,3285970805379
13684,010-9816-9642,09345809495012
13685,010-9416-0596,7284254910
13686,010-1372-5173,38015042385
13687,010-6407-7401,92815982038
13688,010-8905-9406,8749085747182
13689,010-3602-7150,20142850012958
13690,010-6137-9182,4939418273
13691,010-7354-3967,94235739507
13692,010-1384-3245,85375827530
13693,010-8567-7295,7495425093571
13694,010-4872-7405,20580587127309
13695,010-0642-3208,5048043025
13696,010-5974-5938,85314853289
13697,010-1765-3628,94835147824
13698,010-6829-9167,0194971857318
13699,010-2871-0156,24171754142785
13700,010-9872-6084,4918770851
13701,010-0234-3761,34903259143
13702,010-6143-3029,73594830185
13703,010-7041-0653,3950417527183
13704,010-2409-8926,03150419472953
13705,010-3612-7823,8474345083
13706,010-2185-3428,17393401583
13707,010-5184-0567,95818505708
13708,010-0896-7264,8092218739715
13709,010-3196-5801,29379372052981
13710,010-5769-7038,0378381094
13711,010-9041-5420,38050878230
13712,010-9837-5349,38929171904
13713,010-5298-5193,9374413239105
13714,010-3794-5631,12375871973015
13715,010-7019-7210,5720495247
13716,010-6304-9251,54814324589
13717,010-8369-8702,04701279182
13718,010-1302-7485,7534942808794
13719,010-8423-6405,79032584813795
13720,010-6302-8173,4741217829
13721,010-1302-0285,18343859423
13722,010-2017-9731,30819432951
13723,010-6812-6409,5983930584732
13724,010-6230-1430,02832378013852
13725,010-2398-2783,5347935819
13726,010-7691-2671,35298051472
13727,010-9608-2497,28135929340
13728,010-7483-9348,9521840247321
13729,010-1078-8074,37151048845210
13730,010-8402-2890,1589529104
13731,010-0798-3902,13871284579
13732,010-9150-1498,45292838951
13733,010-5978-4762,2071192309857
13734,010-3905-5946,73481507421780
13735,010-5489-3078,0828092547
13736,010-2954-5263,59407187594
13737,010-2496-9635,21398752047
13738,010-8375-0164,8572780137045
13739,010-6203-8435,35204253829715
13740,010-8357-2675,5912532948
13741,010-4083-4095,57890315728
13742,010-1605-2437,14249378149
13743,010-1750-7941,3574947042017
13744,010-7035-5406,23874953573241
13745,010-5721-1572,2701842109
13746,010-8750-1348,29757082530
13747,010-9048-6297,20903124237
13748,010-2794-1723,2703970112487
13749,010-9782-2790,07454798784103
13750,010-0829-4850,3128774905
13751,010-2591-7605,95037474203
13752,010-0451-3187,35245327314
13753,010-6502-2904,4295745328930
13754,010-6208-2954,15900537702384
13755,010-4680-3908,0384987230
13756,010-7963-9724,23482429047
13757,010-6217-4298,51912532491
13758,010-4175-6594,7543703429085
13759,010-1928-8976,92012578549872
13760,010-3062-2436,0187187352
13761,010-0389-6795,47343172043
13762,010-5917-8027,83075848975
13763,010-0495-7459,5049871913805
13764,010-9273-4517,21731094380792
13765,010-8560-4081,1508343801
13766,010-5360-1679,57137478315
13767,010-9540-3867,09215409817
13768,010-3250-8052,5482049812740
13769,010-3048-3160,49815873147538
13770,010-2564-3401,4507834720
13771,010-0625-7615,04394191837
13772,010-1468-3497,31801930485
13773,010-4785-3120,7308437125149
13774,010-3260-0549,41329531908214
13775,010-3041-2354,2892151423
13776,010-9867-3218,80337204823
13777,010-8932-9715,95452900524
13778,010-3102-3204,4103314035049
13779,010-9361-3154,71489735098341
13780,010-5239-6921,9770423158
13781,010-0762-0492,87554894251
13782,010-3056-7165,40930151425
13783,010-0713-1563,5130109223974
13784,010-7614-4726,92501832240389
13785,010-4796-6834,5951085709
13786,010-5612-7428,71424939524
13787,010-9546-5642,24701459712
13788,010-8450-2513,1703390750972
13789,010-5109-3146,09533021795124
13790,010-1096-6709,5810393147
13791,010-8319-6304,23941978310
13792,010-8419-2149,97253190745
13793,010-8457-3865,8257094240253
13794,010-6285-3824,95717934750183
13795,010-7523-6437,4297852104
13796,010-7045-2693,01552391705
13797,010-8460-8573,31770150284
13798,010-7480-1372,9312572921597
13799,010-8957-7624,71932914817043
13800,010-5678-6348,3249214570
13801,010-0695-9415,28157193248
13802,010-3062-8097,94091427305
13803,010-1305-2981,5247504379248
13804,010-6782-4795,41874820789321
13805,010-9428-9056,4032551780
13806,010-8105-8701,05798424593
13807,010-4129-9657,70205415843
13808,010-2518-7653,3174845081792
13809,010-3758-0357,71839187534280
13810,010-4571-9274,9870225089
13811,010-9640-7360,78041842795
13812,010-6914-9285,97308717582
13813,010-3072-6015,8025851215930
13814,010-9248-7216,50230975314087
13815,010-6329-5236,7578274195
13816,010-3451-1890,20704912830
13817,010-2504-1937,10332800139
13818,010-0524-4935,1502748978152
13819,010-5318-2860,25491835814097
13820,010-3786-5934,4594375209
13821,010-5417-1856,29537971352
13822,010-8364-6475,85042714319
13823,010-5734-8570,9801807490723
13824,010-8572-0879,34800812504381
13825,010-9124-7450,9770515873
13826,010-4729-4239,40909305429
13827,010-6980-2394,47378092317
13828,010-6298-2978,8109209823495
13829,010-4063-4915,18977890907324
13830,010-0931-9082,4079151297
13831,010-5241-1634,38593451308
13832,010-7629-4825,40308799824
13833,010-2046-2794,9871102505132
13834,010-4685-0384,50911307037894
13835,010-9056-8752,0794853418
13836,010-7614-0954,81487280312
13837,010-6875-1793,41020547948
13838,010-0428-3469,7438801424835
13839,010-4809-8140,74930287019548
13840,010-8927-9621,1043575183
13841,010-3709-8435,71910214873
13842,010-7830-3096,89373204539
13843,010-8751-2193,3042408914279
13844,010-5102-6013,95873495593814
13845,010-6209-4590,9020708123
13846,010-9843-6481,39882348912
13847,010-4680-4259,34031980389
13848,010-3948-9627,1850384793425
13849,010-1509-3410,30213852390875
13850,010-3598-2095,1529889701
13851,010-1786-4082,37449528795
13852,010-6087-3460,28004959017
13853,010-8175-1592,7902538903724
13854,010-9740-9214,80211805831075
13855,010-0618-4273,5819892517
13856,010-1705-8209,92472525079
13857,010-3475-1465,98783748742
13858,010-2415-5936,5278320818390
13859,010-9527-1485,72011527508947
13860,010-2109-7950,5717074905
13861,010-7683-5360,12842838412
13862,010-7208-5968,31978233587
13863,010-6510-4238,4391875342197
13864,010-6179-4918,53095179859421
13865,010-4735-3120,1524190417
13866,010-0158-6815,41524725801
13867,010-8510-6893,27449575027
13868,010-0156-9180,3905014840532
13869,010-3416-2795,07295103192045
13870,010-6519-4358,8437973524
13871,010-9206-9108,23930101739
13872,010-7658-0456,28039010735
13873,010-9745-3246,4579940157489
13874,010-6908-6843,70913027521078
13875,010-4906-1506,3910378094
13876,010-2351-1560,09550959187
13877,010-4980-0471,93729519538
13878,010-0341-4679,7481902127981
13879,010-4562-3461,37014157932708
13880,010-8576-6847,0372132415
13881,010-7215-7218,59071430791
13882,010-9270-7016,04842158472
13883,010-4280-3576,3574380185179
13884,010-9057-7908,53717084512873
13885,010-8105-5721,7480479124
13886,010-9526-8036,93127025984
13887,010-8439-1607,24194319782
13888,010-8150-7416,4017983743210
13889,010-4298-9413,05719083137290
13890,010-7821-0163,2179114903
13891,010-5817-1379,53052052714
13892,010-5304-2870,18042715128
13893,010-9167-0143,9137475314809
13894,010-8216-5276,27580294489103
13895,010-1807-9213,2371410542
13896,010-8019-5387,19593498243
13897,010-7561-8249,15371393205
13898,010-0172-3209,0195951040572
13899,010-2984-6712,39588412301724
13900,010-8320-6158,8309849573
13901,010-7143-0124,25492513472
13902,010-1425-9075,39507924570
13903,010-0948-9531,5912104213452
13904,010-4961-6759,59300197983205
13905,010-6739-9438,8384771245
13906,010-2514-8905,94195018074
13907,010-3754-1967,34750745481
13908,010-4706-5210,4901574332974
13909,010-3812-6371,04214928051392
13910,010-0234-1068,7452317423
13911,010-4982-1396,73919385709
13912,010-8350-9145,14880210894
13913,010-8152-1834,5870793843502
13914,010-5972-0328,49327932037549
13915,010-5693-5284,2949741975
13916,010-1245-0374,93480475148
13917,010-5806-1359,87487128907
13918,010-1397-1829,3140821939510
13919,010-6481-2361,87151523530478
13920,010-0436-7418,8458242789
13921,010-9128-7402,21318784173
13922,010-5378-6325,82541283142
13923,010-5807-4572,2710134554907
13924,010-8259-1289,18957810812530
13925,010-9865-2783,4318798452
13926,010-1537-5916,93130147182
13927,010-0958-2470,35727457809
13928,010-8026-6259,4510720817352
13929,010-4879-9310,51373849742183
13930,010-7146-1429,3225741987
13931,010-4892-8314,87503529704
13932,010-1964-4815,71414728052
13933,010-1983-0495,9834830908372
13934,010-5084-4513,24011892834509
13935,010-5960-6308,0417342908
13936,010-3946-4179,18949015903
13937,010-3807-9348,90594738701
13938,010-3509-7210,4953709843159
13939,010-8395-8654,39473027913402
13940,010-4820-6394,3980548179
13941,010-8321-8542,47314235120
13942,010-9145-8743,87387419715
13943,010-9352-3762,0394213927904
13944,010-1357-1593,08127435214395
13945,010-3879-1962,9052429538
13946,010-9714-6810,15424801283
13947,010-7816-8401,41091281072
13948,010-3754-8043,0943457207584
13949,010-9518-4028,84519187053871
13950,010-5763-4716,1403517903
13951,010-2637-5079,31083975218
13952,010-7482-8091,14953411795
13953,010-8457-7435,5403419810874
13954,010-6948-0637,50944073417502
13955,010-7198-8705,1742948093
13956,010-4628-2479,90731442917
13957,010-6571-6038,08158105471
13958,010-8602-0458,3014824339782
13959,010-5796-8137,15837231538072
13960,010-4607-8560,9528049157
13961,010-3721-8392,14939543907
13962,010-3851-8573,13412503598
13963,010-3275-2301,0739178345879
13964,010-2934-3497,91022713034521
13965,010-1834-5096,5848049708
13966,010-0621-1796,03812497243
13967,010-6197-6579,50220897920
13968,010-6419-1034,1052304242170
13969,010-9657-8046,72835871403812
13970,010-3982-4019,2714341789
13971,010-2548-9175,32105273089
13972,010-7914-0984,37807140872
13973,010-5180-5186,5297894191527
13974,010-5916-3850,04128902897105
13975,010-7123-3684,4517521734
13976,010-5807-5296,47197584725
13977,010-5760-3695,89581475384
13978,010-5790-4017,3918851918327
13979,010-2974-5049,18495291470598
13980,010-7839-8914,9753074019
13981,010-3540-2306,53881012758
13982,010-9243-9520,24378055087
13983,010-2843-8567,1089543854087
13984,010-2718-6457,23752850492580
13985,010-9408-6074,8930829054
13986,010-2518-3268,73175242901
13987,010-1605-4216,50325195842
13988,010-2801-5821,3952523989370
13989,010-7290-6734,30457240378905
13990,010-3627-0467,4845075914
13991,010-4820-3264,75327853840
13992,010-3690-9380,03551380382
13993,010-8513-9741,1320843124095
13994,010-9046-9816,32897120975023
13995,010-3049-6439,7971021348
13996,010-5024-9618,19292597813
13997,010-5670-3051,91823419573
13998,010-7410-3945,2475130713845
13999,010-8673-3908,41358592490531
14000,010-5642-4961,8595804215
14001,010-7128-4578,07447203971
14002,010-8360-4053,45945204875
14003,010-5269-1280,5271923430279
14004,010-9462-4729,09147098104739
14005,010-5819-6827,0814751092
14006,010-9582-2496,71357914238
14007,010-5379-9461,19014508249
14008,010-1425-4973,2439085149283
14009,010-1932-5623,08472783942150
14010,010-8139-8492,7110378042
14011,010-4201-1752,94301585417
14012,010-8723-6453,59113478290
14013,010-2904-0652,2507049325740
14014,010-1943-8105,21902953547803
14015,010-6014-8653,4002428731
14016,010-0517-2087,51745901523
14017,010-9017-3168,80431822175
14018,010-9823-4158,2785918490832
14019,010-2075-1940,10455813275839
14020,010-0142-5146,3837420438
14021,010-4318-1549,10807945078
14022,010-9823-9510,23885711307
14023,010-3657-6920,3479892337918
14024,010-2583-5248,13585304325401
14025,010-3902-8134,9237434120
14026,010-2814-5843,37171345701
14027,010-5704-4106,52474057193
14028,010-4073-5492,0829374954307
14029,010-0957-7082,20415428547380
14030,010-3827-7431,3210383924
14031,010-2367-4372,58320483279
14032,010-1628-1539,10724093189
14033,010-6392-2381,0459203984950
14034,010-5810-9184,08917439203594
14035,010-8476-7281,3572847812
14036,010-7386-0542,54298254291
14037,010-6902-9375,91304370859
14038,010-7804-1394,4783732925973
14039,010-1587-0572,25314790721854
14040,010-1593-4678,0598285370
14041,010-3197-7439,31741708513
14042,010-6074-8914,40985243504
14043,010-1960-8120,8479291835278
14044,010-5391-6350,58320153973152
14045,010-8417-8401,4829535987
14046,010-3560-0259,89324808349
14047,010-1508-9085,40179425907
14048,010-7029-5314,8423942345930
14049,010-2719-9748,01871239819402
14050,010-4750-4061,4835041735
14051,010-8321-4307,13529704583
14052,010-3597-2853,92309381823
14053,010-3986-6510,5047329194127
14054,010-2945-7610,18208259239480
14055,010-6904-0324,0924354190
14056,010-5834-5046,97838503918
14057,010-6791-4856,79583021805
14058,010-3745-6295,0578103782049
14059,010-6471-3675,30282931201478
14060,010-5613-1623,9771454173
14061,010-6129-0248,87905409571
14062,010-2519-9865,50845281973
14063,010-3658-1056,7914523004375
14064,010-4751-9765,14570947972540
14065,010-2403-0531,2048202395
14066,010-5164-8790,82408372851
14067,010-0183-8549,92315045207
14068,010-3451-1943,4510580132981
14069,010-2860-9841,87508254270539
14070,010-5417-9163,0290737502
14071,010-6497-4876,98032570241
14072,010-4512-6803,75947855314
14073,010-8150-7204,0947189538179
14074,010-6327-5607,51402438452908
14075,010-4981-1053,8980995027
14076,010-3108-0948,53072078390
14077,010-4037-1958,90771948257
14078,010-4296-7625,5837194223098
14079,010-8679-8694,05484180452981
14080,010-1062-1690,5381307218
14081,010-3106-1073,70491757438
14082,010-7568-8614,27928052415
14083,010-7340-9834,5204714558043
14084,010-4795-6817,48179175187254
14085,010-2534-6238,2724838057
14086,010-6854-2158,39210749530
14087,010-4163-2069,75270910594
14088,010-0459-9407,5843453272489
14089,010-5083-2107,42853501943507
14090,010-3108-2409,3049214057
14091,010-4160-2947,09291723950
14092,010-0516-4730,48278152013
