,account_num
11374,84197920473218
11375,5954953974
11376,12438417520
11377,19817942915
11378,253257134980
11379,79515923439208
11380,2910248753
11381,81431570184
11382,15374917251
11383,7581890119725
11384,14038150248109
11385,3878219085
11386,3114397015
11387,59324501829
11388,927713847803
11389,14579870538491
11390,7435253487
11391,42182458427
11392,27540937932
11393,3489290410849
11394,84205394984325
11395,2539489453
11396,19491454931
11397,41212433814
11398,8517945827049
11399,21541839315247
11400,4005229754
11401,71297403451
11402,59034801395
11403,1402274594078
11404,37022307073185
11405,7902542857
11406,95059098257
11407,45853704875
11408,385049139705
11409,31485829284105
11410,4097237052
11411,14343053810
11412,40708324219
11413,2840193794015
11414,87452783403725
11415,2515353470
11416,54993847851
11417,37810491237
11418,8532851257039
11419,83749435045132
11420,5312739502
11421,40530907812
11422,15890743720
11423,3594879554327
11424,41097190874591
11425,3010471582
11426,83095401345
11427,25058104239
11428,5481802739712
11429,50848723570942
11430,9017559072
11431,30852415742
11432,72535090829
11433,1385120345172
11434,73254879521380
11435,828919530
11436,87570497421
11437,90335979152
11438,9183394895204
11439,21093870173045
11440,215810853
11441,97385418539
11442,18073141538
11443,8079870953240
11444,9823157140253
11445,4973048015
11446,5904831097
11447,90541072734
11448,3017539493704
11449,14502847957031
11450,4120147530
11451,29308498173
11452,8291831482
11453,2103821752849
11454,30129352583241
11455,1497020935
11456,87101534217
11457,93205180937
11458,3410902802847
11459,5180249548023
11460,1253402143
11461,83552115743
11462,9348911359
11463,5841580114857
11464,5433508435702
11465,1902151437
11466,54001757480
11467,91548095740
11468,8153209898240
11469,37905913342870
11470,3287134259
11471,27327559708
11472,85018490478
11473,5137758387031
11474,97232831795238
11475,3507451273
11476,8771417852
11477,45230845218
11478,4137045993578
11479,3147948513029
11480,7254848953
11481,18038281527
11482,27919843419
11483,827094397285
11484,39072147157038
11485,8732735271
11486,72092394073
11487,87150892075
11488,9845813415470
11489,2317893170958
11490,7545817028
11491,85305253179
11492,81738097589
11493,7138730257819
11494,54820719235489
11495,3712413725
11496,92874337542
11497,5710934890
11498,2753340825397
11499,82307539580349
11500,5383585147
11501,14232919053
11502,57251780379
11503,8930875995124
11504,89404752923840
11505,7247347520
11506,7215219753
11507,5302418273
11508,4780237152103
11509,20394598258497
11510,7205323859
11511,2345130148
11512,37192187081
11513,1978529802359
11514,90858975415297
11515,4848723598
11516,32815737418
11517,34752138213
11518,8329019278039
11519,53498491518390
11520,3123449371
11521,83001259401
11522,37239822830
11523,1385951038079
11524,42032945980721
11525,248324597
11526,48123425410
11527,42184304052
11528,1498573982103
11529,29454081351290
11530,1709410748
11531,49381992580
11532,73924834827
11533,7128480907318
11534,42193190840523
11535,8452842759
11536,24041978524
11537,49078297395
11538,2518305450139
11539,34923892325740
11540,7305342319
11541,18294772419
11542,32489741203
11543,7135470503584
11544,41584385529174
11545,1712942873
11546,47814793827
11547,92401241059
11548,478813242380
11549,14790724392841
11550,4717543725
11551,52790182709
11552,71958943412
11553,4957120398732
11554,9185904357208
11555,9874005984
11556,91859285032
11557,79298279274
11558,2185048509842
11559,30924013471329
11560,7257274918
11561,47154835419
11562,2172891295
11563,8097320720794
11564,43705243243057
11565,8703449123
11566,45987105947
11567,10252343958
11568,8157208715478
11569,59841893328079
11570,4773438921
11571,21710581759
11572,24834919175
11573,5824139432410
11574,87324725470135
11575,9038221743
11576,84087347520
11577,70598211957
11578,2583895004192
11579,82143109948170
11580,8718514372
11581,24191310523
11582,42512378754
11583,8749045849058
11584,84512834423950
11585,1994841057
11586,2707449812
11587,89532482485
11588,1357274854912
11589,15742713018349
11590,9178901279
11591,41540152184
11592,24098348927
11593,1749972138251
11594,3891293247035
11595,882798275
11596,1831542783
11597,53740580581
11598,4507470818920
11599,24374802520193
11600,435919427
11601,89520401785
11602,45312477394
11603,2547842532157
11604,38910318127385
11605,9812385901
11606,54732720185
11607,14347050931
11608,3108392830948
11609,81250348913704
11610,7083535481
11611,51923408523
11612,98272545192
11613,2185749240825
11614,39058579423851
11615,5935010835
11616,5803735078
11617,93852987809
11618,2175574187541
11619,24759024801249
11620,2020130278
11621,14907887342
11622,19371934530
11623,3847280529508
11624,80719758984702
11625,823448230
11626,39037152970
11627,75994150234
11628,4901173535890
11629,72087312820539
11630,1208723794
11631,32412052180
11632,25312348745
11633,3048071902745
11634,89344275930174
11635,8909834819
11636,49748305714
11637,72570257240
11638,5091714243287
11639,7240721748039
11640,5023723875
11641,47021983059
11642,2918534509
11643,4315258770495
11644,79401357410928
11645,9479849028
11646,32571583924
11647,27371358549
11648,7895518935972
11649,9252350940512
11650,9830584213
11651,72028185294
11652,43749705473
11653,4591379890143
11654,14581452129085
11655,7859243012
11656,47204101592
11657,8483425314
11658,1235412317489
11659,18943194347912
11660,9704949812
11661,70802821840
11662,17405911874
11663,9317158012794
11664,27805437957130
11665,5348718739
11666,20172028740
11667,20594821049
11668,4705078481023
11669,92015297348259
11670,3485193204
11671,93018947253
11672,51918749158
11673,738072459384
11674,4853182387951
11675,718280947
11676,34289517803
11677,53184571829
11678,841901253072
11679,27154580857401
11680,4225812485
11681,73928570245
11682,2945071820
11683,4509095893857
11684,34023275410352
11685,3785118205
11686,53885258714
11687,23734082734
11688,3754073225701
11689,12584835190782
11690,1347297183
11691,19029802745
11692,8415877485
11693,2587123019482
11694,51377805237541
11695,3708204321
11696,18219443170
11697,8414032341
11698,541082370854
11699,91402837207398
11700,1487278521
11701,87417490742
11702,81958799520
11703,7032290425314
11704,28945390587403
11705,3745278049
11706,79485024890
11707,45253810389
11708,2418357225081
11709,15280457098375
11710,5453173891
11711,19385998723
11712,75481977083
11713,8593985253724
11714,35898231984702
11715,2812884395
11716,18075971085
11717,71314384875
11718,8197751082793
11719,28970374312754
11720,1941083179
11721,91480383291
11722,30413924278
11723,2718283453189
11724,9424039739810
11725,3791573421
11726,52829190325
11727,2803275237
11728,9245247817594
11729,98037135158427
11730,8024743075
11731,25819083240
11732,54015938549
11733,5740039185970
11734,53840259349057
11735,8985708721
11736,71575947013
11737,80485093917
11738,7513240958490
11739,48574198458302
11740,9549730241
11741,52118393210
11742,42373487013
11743,2978950320795
11744,53821293719580
11745,5054102351
11746,45117438759
11747,74857021925
11748,8701123473928
11749,92012850291034
11750,2058413709
11751,93708293805
11752,75054218901
11753,5270245345803
11754,38027835487213
11755,3470235078
11756,21328972854
11757,40879049075
11758,7821241503529
11759,49134173035912
11760,227115923
11761,85159891870
11762,17214520845
11763,5328978171248
11764,53414719835294
11765,3083737859
11766,40894791470
11767,40389749237
11768,8517417573849
11769,82142831475928
11770,1817489735
11771,10987391305
11772,95291588704
11773,7982324198120
11774,37455839741832
11775,4170109281
11776,3790493012
11777,19587057498
11778,7142920103791
11779,9510275024318
11780,2730124871
11781,5449515724
11782,2974302130
11783,2795758984730
11784,24859178013294
11785,3985230271
11786,14250810527
11787,35290545390
11788,3105139724087
11789,9570489480537
11790,8174013940
11791,7129857138
11792,13954103524
11793,7081930848590
11794,85707928987034
11795,3447584029
11796,10283242197
11797,1330179321
11798,9745521423958
11799,14834238534209
11800,1997240571
11801,91432093728
11802,78229050942
11803,9032735224950
11804,30189451597814
11805,9454902478
11806,15842090427
11807,27340537450
11808,7102415713895
11809,30929780305927
11810,3050209783
11811,85194702837
11812,12457340378
11813,9780431545923
11814,38010948315982
11815,227102517
11816,17310257329
11817,40224013728
11818,421982450871
11819,48724750431897
11820,5415223087
11821,29318557019
11822,93021538309
11823,289037432097
11824,28747928519403
11825,3017038425
11826,58203539574
11827,30739810498
11828,2917307529830
11829,20311087410253
11830,1328587314
11831,72994380497
11832,21914399124
11833,1452987380713
11834,48125703251097
11835,9159209214
11836,47512372053
11837,47185370719
11838,4921573482951
11839,71305308427135
11840,2994750712
11841,47141845172
11842,75115944012
11843,8409724024391
11844,52302310389021
11845,2323184312
11846,49882320714
11847,35197053571
11848,731781003857
11849,23582875821903
11850,2107120419
11851,39779031927
11852,2981922538
11853,4735195848219
11854,38248475517480
11855,8384713480
11856,23834015870
11857,52359737504
11858,471947227594
11859,38522798485301
11860,7513283957
11861,10930442019
11862,17490250578
11863,3504903107492
11864,45035042378152
11865,139778350
11866,98585287319
11867,43023755239
11868,5308239795417
11869,74131802413758
11870,7445287095
11871,70357212579
11872,90359285824
11873,8374753838795
11874,59137132217084
11875,3834254302
11876,71281991532
11877,49240834971
11878,4705394292738
11879,93282750702345
11880,851349130
11881,87043239140
11882,81710395180
11883,754524974198
11884,30790894741938
11885,2187384039
11886,71239550481
11887,13083922159
11888,8127423778419
11889,90273415205914
11890,7179339015
11891,57883991854
11892,78154280874
11893,8735319025413
11894,81757814873412
11895,8987451703
11896,13452748132
11897,41379817185
11898,5873249152910
11899,45139412820413
11900,3958448175
11901,20558140853
11902,29817423215
11903,2094381742783
11904,82397504379150
11905,4327107142
11906,71519009154
11907,52402942179
11908,7194270119735
11909,89133840971503
11910,1209235728
11911,54325421907
11912,90238953712
11913,1845421924790
11914,82513451793158
11915,3880232985
11916,97884027395
11917,47572108290
11918,3807791502548
11919,85291408543127
11920,1808952490
11921,50321303471
11922,58949201573
11923,8135471248905
11924,38497390391740
11925,9137982175
11926,51910340972
11927,7459141752
11928,2890321747293
11929,59734309187543
11930,7080770254
11931,81739123457
11932,81251324073
11933,5491458013098
11934,47194287839574
11935,1349517340
11936,42883935107
11937,97092018270
11938,9317074878159
11939,10793128402735
11940,4181585379
11941,23581470532
11942,7370957310
11943,4379192410987
11944,94105809258193
11945,4737115984
11946,82354175481
11947,50390344351
11948,5728725001475
11949,58924853798452
11950,5423009517
11951,31791529704
11952,23570413057
11953,9240230113082
11954,15342195152849
11955,1345104923
11956,81270218720
11957,28335987351
11958,8742512382317
11959,79254082024179
11960,1071223714
11961,8739710492
11962,58914391047
11963,4257298539782
11964,80973814379051
11965,708485731
11966,32458789031
11967,7317428013
11968,8195290452401
11969,90414082237140
11970,9338227493
11971,82134173921
11972,82537894293
11973,8472518013974
11974,79425894018793
11975,9850903925
11976,50380205948
11977,41503574895
11978,9273317029047
11979,38400983279854
11980,7819029713
11981,92752983240
11982,4350282140
11983,8479420893824
11984,3455023148750
11985,9437013475
11986,74817834905
11987,8287042754
11988,178285782093
11989,35929802410573
11990,9480353972
11991,74295231528
11992,43178311028
11993,214801921870
11994,34201475150378
11995,7925953910
11996,48385352489
11997,87374103108
11998,4198908407124
11999,43254295104829
12000,4139447512
12001,50487452913
12002,45745938923
12003,3054201540287
12004,19203247495710
12005,942398547
12006,40957473182
12007,35820414830
12008,7490498078315
12009,58745310034281
12010,7147141857
12011,59184987295
12012,80192153457
12013,4398903502518
12014,32405128105974
12015,8190854819
12016,58993013059
12017,82350344590
12018,8407542891247
12019,42970423547018
12020,4094779105
12021,29019448523
12022,59038959170
12023,519481953724
12024,5123940104895
12025,991084519
12026,38438495107
12027,59101232458
12028,5398750441592
12029,89175098431295
12030,1523953704
12031,49770442908
12032,21824784031
12033,3015584239048
12034,98422847827345
12035,3497449825
12036,28074009438
12037,14923041279
12038,5710497089240
12039,5380178732148
12040,4959315034
12041,47810487259
12042,97340514831
12043,7804704130481
12044,95381384428173
12045,341320987
12046,98459017952
12047,41305391957
12048,8049928310573
12049,52841935270834
12050,2915727851
12051,37074007384
12052,38505249241
12053,1589289371942
12054,70192491470581
12055,2837043205
12056,91283097102
12057,90178534025
12058,9573172007135
12059,70239254180952
12060,5828594537
12061,43021951734
12062,28153989013
12063,7241819720437
12064,37197532158372
12065,5137032094
12066,71012503842
12067,73249371382
12068,3174351887142
12069,80134309095437
12070,4371489712
12071,5832850872
12072,14372157519
12073,9752708928143
12074,97251743504317
12075,148287325
12076,47158052814
12077,79478157125
12078,4529149737409
12079,9575723831970
12080,9570820918
12081,3254794713
12082,74175121480
12083,1894093450972
12084,70412534195824
12085,4809503251
12086,98771982753
12087,13970241325
12088,4728912441025
12089,34894782403895
12090,1035492045
12091,49225437958
12092,37881209851
12093,7934402824019
12094,35808319179048
12095,9051439470
12096,58779041527
12097,47151283290
12098,821835114739
12099,4850913503492
12100,1898085901
12101,81003791375
12102,45018301285
12103,827931482103
12104,31098095398047
12105,574312384
12106,41719539817
12107,43909745802
12108,178083291382
12109,58091754517439
12110,8080771923
12111,50843571245
12112,1435943410
12113,7310951419023
12114,27198013375198
12115,2348153149
12116,9231203954
12117,34270257309
12118,1072279894527
12119,82038309039852
12120,5441710389
12121,58431050297
12122,13294387953
12123,3274548741083
12124,72311439574809
12125,3590224975
12126,48332437498
12127,29323482341
12128,1347380291087
12129,81722071089421
12130,3508514935
12131,18230818249
12132,87325989084
12133,1940135225349
12134,40371405297451
12135,227490273
12136,5810493084
12137,57985392098
12138,9350071401893
12139,71534250352890
12140,8539270329
12141,90824531892
12142,41819752814
12143,8957049829041
12144,38170954592481
12145,2321518790
12146,71334913879
12147,27102799247
12148,5347014347203
12149,90132873470851
12150,5887082197
12151,89010389354
12152,23893047834
12153,7218184307829
12154,59343081145709
12155,9884974209
12156,83770385173
12157,79853893428
12158,8719735495483
12159,90855274398124
12160,4319372015
12161,78212810593
12162,81250120489
12163,1537024379048
12164,94302734718309
12165,3575023571
12166,93412312074
12167,13893019152
12168,3082974301475
12169,47528329801523
12170,8571321703
12171,7320853917
12172,41705893921
12173,8904904283192
12174,80274759437082
12175,537413420
12176,51943297815
12177,21541892743
12178,329821784297
12179,94529357179403
12180,1212432149
12181,47998231902
12182,1735797249
12183,5291913217950
12184,40731038950281
12185,141519720
12186,34735803281
12187,48973289807
12188,4839410543758
12189,34507932489052
12190,443107531
12191,84570873405
12192,95493822508
12193,1938719298017
12194,10520278421973
12195,7059784930
12196,35103487195
12197,35289309271
12198,7982980103485
12199,38751832471352
12200,4745795107
12201,24509471930
12202,17997400483
12203,2840875990182
12204,10549158247015
12205,5408231478
12206,92178925908
12207,72138298019
12208,5091748198147
12209,90144589387904
12210,9025854237
12211,23047375490
12212,24087507034
12213,8341378503795
12214,23041307910437
12215,5814280429
12216,94040209741
12217,53215278351
12218,5407827372980
12219,30471945430529
12220,9234013587
12221,42991095023
12222,42109877453
12223,2950513917042
12224,13528530892451
12225,595285741
12226,97529852893
12227,4191075183
12228,4089782092341
12229,21305481507189
12230,5702472841
12231,47283293850
12232,92892735179
12233,9701825132917
12234,39488932510924
12235,7132907821
12236,84539525198
12237,87528975284
12238,8405392183170
12239,40928345980427
12240,5754304827
12241,72015924951
12242,70875198215
12243,5872920139781
12244,2732915028135
12245,8991820975
12246,72598234280
12247,4204582318
12248,4125384547398
12249,18345089928743
12250,9280518354
12251,18323423459
12252,20125849058
12253,8321371435210
12254,35717310923587
12255,5173173189
12256,84292817320
12257,5449502097
12258,4895541773492
12259,39589418497258
12260,9073138217
12261,5394737195
12262,43518452304
12263,4013571497351
12264,47218034259410
12265,9727930278
12266,21429443109
12267,50742598253
12268,1503521940789
12269,48731045491230
12270,2138197180
12271,73482320489
12272,24903244329
12273,3574342123501
12274,79150137790853
12275,8452817095
12276,79237843107
12277,95291031397
12278,7214857480417
12279,81435248958074
12280,5095204813
12281,20714752739
12282,82191047130
12283,513125878420
12284,15743082381520
12285,1784230948
12286,30723891240
12287,39589040253
12288,2813489129148
12289,89477138837402
12290,8558372190
12291,28472953812
12292,37270542589
12293,1890890401524
12294,10834912438910
12295,2142920781
12296,42337050481
12297,18794734897
12298,3085715001783
12299,8435249384107
12300,5431474859
12301,29558303249
12302,29548234319
12303,9517157095712
12304,93479428308915
12305,4312872541
12306,73198243795
12307,57845191489
12308,8514318584719
12309,81758142078235
12310,8702405417
12311,93259770392
12312,41985421532
12313,3720913804831
12314,91257038318752
12315,9481714027
12316,78319254728
12317,5417450912
12318,1097457252179
12319,90423952057823
12320,5071535927
12321,93890518942
12322,5112044972
12323,8409287149510
12324,30188023341298
12325,2309587024
12326,27184153120
12327,54902937458
12328,7019093501735
12329,50830351589214
12330,1284234859
12331,83723097251
12332,23571589821
12333,5179792891283
12334,1930921243718
12335,3238757109
12336,93712821840
12337,71509432983
12338,2751374075189
12339,80723854381405
12340,1312740873
12341,23103823809
12342,58341377184
12343,7329950190187
12344,34154217925713
12345,581431290
12346,14852713875
12347,17582314230
12348,584150812975
12349,59132408187453
12350,2312450327
12351,7218048253
12352,24052739780
12353,1028159340839
12354,1341473473921
12355,3210445290
12356,92751078942
12357,54251799157
12358,5197079547129
12359,14399247049813
12360,4825883729
12361,28734937498
12362,35110533214
12363,9713407895128
12364,87539102135970
12365,1217851028
12366,28328181374
12367,2758012410
12368,5723942748952
12369,29537841250413
12370,4872391803
12371,2810854390
12372,4894783827
12373,2850453753710
12374,10278139134798
12375,2848731079
12376,89597493021
12377,81731802981
12378,2105591814735
12379,30894783402897
12380,2070328407
12381,80930813092
12382,84902538945
12383,5287184719528
12384,90458495081295
12385,5192043901
12386,59812448102
12387,97054132430
12388,4038413887430
12389,82413107791430
12390,4707871320
12391,49113218542
12392,40301872810
12393,2380841219478
12394,25910152547839
12395,5909708354
12396,95831938140
12397,30485105403
12398,2038079141570
12399,31573240851027
12400,253012089
12401,53078325093
12402,1573598432
12403,9287015452983
12404,71255104083952
12405,4518008197
12406,29132087351
12407,91249851805
12408,5472503237298
12409,91707523523409
12410,1259334520
12411,59015827394
12412,21482515832
12413,2870458201587
12414,53015309857049
12415,7185478250
12416,52389570459
12417,12043021042
12418,4028248114275
12419,38179240543179
12420,4547358394
12421,37819850183
12422,91489710548
12423,9105814773098
12424,42093945240973
12425,2443973105
12426,8172124075
12427,54289058915
12428,2837082151908
12429,85405194047925
12430,7235724317
12431,89171451294
12432,70320951985
12433,8459327442591
12434,7454712781452
12435,4585985274
12436,25980481254
12437,94329044295
12438,8592143227081
12439,51890945715408
12440,4338171482
12441,85931507241
12442,10378427128
12443,5428471878904
12444,49233587107942
12445,1238213029
12446,54198097253
12447,21508329214
12448,4735817410498
12449,41309148941508
12450,9841740273
12451,94292718470
12452,3770450725
12453,9415248328170
12454,5295201291740
12455,941887432
12456,73232493275
12457,23950871438
12458,1534249135702
12459,73095198702849
12460,4918487390
12461,73024830854
12462,17492351087
12463,1529134710289
12464,59714908785924
12465,9319424903
12466,29430723548
12467,23148359214
12468,4309423057341
12469,2183507019725
12470,3121002954
12471,2189351240
12472,13859273185
12473,5731957189021
12474,4577912578491
12475,8545907425
12476,43525319540
12477,8121382097
12478,3510394291250
12479,47200359781543
12480,5073827913
12481,87438454938
12482,53780350794
12483,1357493210985
12484,90357802425318
12485,9831292031
12486,59339709487
12487,18245124573
12488,9243135750473
12489,72138045710984
12490,305125803
12491,15874080421
12492,43040291293
12493,7492420518570
12494,58929214487251
12495,3758329438
12496,38198119043
12497,12838197195
12498,1745418021835
12499,97107321082735
12500,1839710283
12501,54273451239
12502,10735120829
12503,1598013450219
12504,91545428931485
12505,4274505178
12506,38214957132
12507,90185470713
12508,4792284783415
12509,17825239840915
12510,308908937
12511,17273021783
12512,45004251034
12513,5273358075319
12514,54272578739482
12515,4939180194
12516,18279848571
12517,31920140759
12518,2547903813925
12519,41085439147239
12520,7080907542
12521,70474193105
12522,84174397184
12523,7519253713495
12524,82740819794852
12525,5325490173
12526,48292179450
12527,12571289034
12528,129387989247
12529,5848209917024
12530,4312805192
12531,3781743071
12532,5392784138
12533,8259108983214
12534,34508190081732
12535,8514230912
12536,5108302194
12537,45184027453
12538,2054857903475
12539,73950187732158
12540,4332138715
12541,37979121870
12542,92813540715
12543,9341459747531
12544,2799084708315
12545,1528780249
12546,54198048503
12547,21374959853
12548,3459450297824
12549,75101872852094
12550,7947242017
12551,95170531825
12552,48138197981
12553,8497925147819
12554,39574509820937
12555,1975925739
12556,92158491578
12557,74025799017
12558,7934872532078
12559,24800294950412
12560,953728710
12561,38780480195
12562,49332489502
12563,281523983715
12564,29454013039142
12565,9224750842
12566,71983020817
12567,13781077430
12568,1359718397853
12569,32010314521389
12570,1995220134
12571,17250198072
12572,74909421892
12573,7401537030257
12574,80399350032459
12575,8040824981
12576,27872178142
12577,35204582571
12578,7125025843790
12579,45120893147538
12580,3983013725
12581,41028042137
12582,58491585139
12583,9754250819732
12584,90438479579128
12585,4380754819
12586,17391079580
12587,59382035412
12588,3278279430127
12589,84793045357142
12590,1972557094
12591,98415907318
12592,24715403590
12593,593194071348
12594,95487130214350
12595,4731545803
12596,58480170138
12597,40315245427
12598,2570425774350
12599,21085704980537
12600,485235407
12601,3115437140
12602,41308510829
12603,1820243895031
12604,91402578342810
12605,1297024301
12606,82740397208
12607,34757319350
12608,2301809248372
12609,24814310914380
12610,102404815
12611,41824114250
12612,58485744287
12613,7094493507293
12614,21894905431875
12615,2584117459
12616,87295787309
12617,30553482195
12618,1829825439805
12619,40153201740819
12620,4082787053
12621,34754007329
12622,10337594321
12623,8403403154983
12624,40383578702831
12625,2371024591
12626,53404972480
12627,94174357941
12628,5248295454317
12629,48535039524397
12630,8773238217
12631,9209290458
12632,97894818570
12633,4120350291574
12634,42312958389451
12635,7028995742
12636,39841710927
12637,31758391054
12638,9478523995708
12639,9130329805914
12640,9812491874
12641,2321519075
12642,58440710975
12643,3091708449831
12644,8359870382547
12645,9387412807
12646,13250371894
12647,3413898215
12648,5102925424350
12649,15428391402731
12650,2579350418
12651,93108540759
12652,94017542750
12653,3194192413247
12654,92085184478031
12655,934501879
12656,83198458172
12657,84737201389
12658,5413042378145
12659,40850785847052
12660,9719572305
12661,17415751470
12662,49115942810
12663,7420049383210
12664,57827354897425
12665,7590252839
12666,24895078503
12667,24980219025
12668,5382198570928
12669,18252857302148
12670,2781370321
12671,18424354731
12672,27307418753
12673,9278108312345
12674,49058027710523
12675,8701475038
12676,30848745982
12677,41351439014
12678,3872981472140
12679,40598235128957
12680,3220158794
12681,87270812850
12682,24953275394
12683,251150423479
12684,25348319317204
12685,9427120489
12686,74825814297
12687,28371594095
12688,7083703158419
12689,89402107017354
12690,9891583451
12691,49003583274
12692,80920930378
12693,4283279579510
12694,48322095973824
12695,4513097540
12696,71919841803
12697,40907427928
12698,4298538010825
12699,57399870925847
12700,7803853081
12701,52339093147
12702,72145903792
12703,4157927050379
12704,41721752142985
12705,3273807435
12706,59324395238
12707,34787151452
12708,189091843928
12709,13581983412098
12710,1301519842
12711,48959147893
12712,3174083914
12713,8501538192148
12714,79180934087159
12715,9823554791
12716,17925345813
12717,93537581438
12718,9310145074192
12719,54872458239781
12720,1513723745
12721,81787405918
12722,81207837538
12723,8905573849378
12724,23040197710389
12725,5479043507
12726,8984225410
12727,43735215041
12728,9102304954839
12729,18535423297513
12730,5240541509
12731,40953880174
12732,75048354785
12733,4978780542107
12734,29471947593814
12735,1558459074
12736,30191335298
12737,23993450729
12738,3241914307298
12739,10430789954803
12740,5148341592
12741,39543791853
12742,79371040354
12743,5807354994350
12744,73899418841790
12745,9405958394
12746,2983420385
12747,98412748239
12748,7082938440895
12749,31952039751489
12750,5048939852
12751,27547327408
12752,31721848721
12753,5874728079054
12754,4928950385274
12755,7179032719
12756,70392517209
12757,53182792358
12758,9432581989041
12759,81392078124905
12760,8198254782
12761,72012794520
12762,17883094123
12763,9021714024518
12764,12078130048519
12765,5195838495
12766,49540714839
12767,41804238375
12768,8549478284237
12769,42398175517098
12770,7872957203
12771,42858374520
12772,82325918924
12773,1359821023401
12774,89303415987250
12775,1587178904
12776,23583197148
12777,24593521574
12778,8495948703295
12779,95139025029158
12780,275249735
12781,80337150847
12782,78458103258
12783,2543819551890
12784,42508120201873
12785,2754140591
12786,35474040952
12787,48592108127
12788,7520502959714
12789,89323095214359
12790,2591274108
12791,20443212740
12792,48087255071
12793,3079725018459
12794,27853804157284
12795,5712934201
12796,50797448217
12797,58393455284
12798,8395382124031
12799,1523810815923
12800,5783507384
12801,53853898043
12802,43093482071
12803,3410347174593
12804,71208259238510
12805,3404740182
12806,78349518239
12807,51954303190
12808,7815905845891
12809,75825810045871
12810,7352029410
12811,72518042970
12812,18213757832
12813,1257974009875
12814,81294059954180
12815,519398512
12816,40137095128
12817,8791541742
12818,3497097152478
12819,71824193385427
12820,1910395312
12821,2113738107
12822,38293057534
12823,3015927105493
12824,47288359142057
12825,221784239
12826,3798593078
12827,23537847438
12828,2097305195782
12829,79345048389420
12830,9015052179
12831,37221837048
12832,25849201527
12833,5297745381043
12834,24907839185720
12835,1242087193
12836,38079808254
12837,47008724857
12838,3259137005472
12839,10951789803957
12840,2004178310
12841,54352157810
12842,12058098490
12843,7459871451037
12844,48970239459712
12845,8330157840
12846,51002371830
12847,57445720235
12848,9158879124831
12849,57815204192805
12850,9570843912
12851,53945115308
12852,78225792180
12853,1894370540213
12854,20571209047935
12855,8234982910
12856,94895872490
12857,42703482417
12858,3190803598531
12859,45088143835270
12860,3993421083
12861,93847839410
12862,82398141987
12863,2013014908431
12864,35899831781430
12865,1229759187
12866,27538194173
12867,32738543908
12868,517548985709
12869,53404980297805
12870,5414579583
12871,5958018072
12872,4702731720
12873,5398492347235
12874,90844539918472
12875,4023803872
12876,5185935918
12877,31013788743
12878,5321471398172
12879,5979213950831
12880,5028443012
12881,4732978219
12882,97239100429
12883,5839239801423
12884,28743792014327
12885,7107172138
12886,37889737085
12887,87015834987
12888,7259983775029
12889,82749815537290
12890,2317230218
12891,94309251480
12892,49581253415
12893,2573785473501
12894,42372380208517
12895,3227010935
12896,74318980923
12897,25171480531
12898,5791091308243
12899,59407254931078
12900,7307154037
12901,52891380341
12902,17915843054
12903,9075173401574
12904,48752813034789
12905,5951310348
12906,54092783421
12907,53438470971
12908,5829538129047
12909,18951923918507
12910,8441317849
12911,84047942085
12912,58982048307
12913,7493835118540
12914,37249124108435
12915,7552408137
12916,52845902971
12917,52448019371
12918,8390429518570
12919,49723874315902
12920,3778512894
12921,8734113470
12922,37514938217
12923,3480825491438
12924,95702830549801
12925,5238192783
12926,24381301948
12927,41504124152
12928,9541978030782
12929,83249805407821
12930,5317009721
12931,35493208729
12932,87395341429
12933,1809327929037
12934,19723297921437
12935,5951403259
12936,54328710953
12937,58157807403
12938,3159257157381
12939,54235129895374
12940,3780292408
12941,1529778912
12942,15283011983
12943,3417209378513
12944,9213817457912
12945,581308391
12946,94278307894
12947,12419328423
12948,5091085731728
12949,83925740293758
12950,4805812749
12951,75902979018
12952,90390154172
12953,8034052825901
12954,91357405950732
12955,9281347902
12956,50754757142
12957,72525418759
12958,5081718298153
12959,38021759429371
12960,2517875948
12961,47857123950
12962,28152100972
12963,3910850398213
12964,9125840473805
12965,3991359183
12966,53824894173
12967,74070483102
12968,2985019342319
12969,97159375520374
12970,4543125937
12971,35478904719
12972,35101473279
12973,8054527924830
12974,25387091372105
12975,2810708521
12976,91572032418
12977,93297141249
12978,9380873401847
12979,38955017720159
12980,4079080913
12981,31802912539
12982,21025944935
12983,493037829743
12984,12981873598312
12985,1402741752
12986,27318283150
12987,30401790182
12988,1907294779502
12989,79341280052984
12990,703702517
12991,35030283549
12992,40903589815
12993,8197793140192
12994,51840198370185
12995,3130245739
12996,79090810859
12997,57218745178
12998,9170074805823
12999,31801950745812
13000,5885949213
13001,53974229805
13002,37237297324
13003,3207918479524
13004,90211472948523
13005,1353294185
13006,81437290241
13007,47383529708
13008,9203485012937
13009,84397380710394
13010,979491723
13011,84532025403
13012,3735209518
13013,2834724942390
13014,37903908208359
13015,7374053702
13016,37290225741
13017,52739272918
13018,5148813979420
13019,1933894923107
13020,9097827931
13021,93827031579
13022,47521730842
13023,374348227084
13024,7219035981547
13025,2929483094
13026,38287549502
13027,15924984178
13028,2097892738271
13029,21584209830519
13030,4989389401
13031,45303849381
13032,49739808947
13033,719915375401
13034,9424325094582
13035,9815421783
13036,84540590375
13037,74550375749
13038,591341215408
13039,54920832512439
13040,5358308741
13041,7270474081
13042,13742579210
13043,9705583759304
13044,42805047421790
13045,7085042917
13046,75374021357
13047,1345822179
